2021,8,12,10,0,24.69
2021,9,3,22,13,17.69
2021,9,3,22,14,17.63
2021,9,3,22,15,17.63
2021,9,3,22,16,17.63
2021,9,3,22,17,17.69
2021,9,3,22,18,17.81
2021,9,3,22,19,17.94
2021,9,3,22,20,18.06
2021,9,3,22,21,18.13
2021,9,3,22,22,18.13
2021,9,4,20,0,18.13
2021,9,4,21,0,18.06
2021,9,4,21,1,17.94
2021,9,4,21,2,17.81
2021,9,4,21,3,17.69
2021,9,5,1,0,17.56
2021,9,5,1,1,17.44
2021,9,5,1,2,17.25
2021,9,5,1,6,16.81
2021,9,5,1,10,16.56
2021,9,5,1,11,16.56
2021,9,5,1,12,16.69
2021,9,5,1,13,16.75
2021,9,5,1,14,16.94
2021,9,5,1,15,17.13
2021,9,5,17,0,17.38
2021,9,5,18,0,17.63
2021,9,5,19,0,17.81
2021,9,5,20,0,18.06
2021,9,5,20,1,18.25
2021,9,5,20,2,18.38
2021,9,5,20,3,18.38
2021,9,5,20,4,18.44
2021,9,5,20,5,18.44
2021,9,6,1,0,18.38
2021,9,6,1,1,18.38
2021,9,6,1,2,18.25
2021,9,6,1,6,17.69
2021,9,6,1,10,17.19
2021,9,6,1,11,17.25
2021,9,6,1,12,17.44
2021,9,6,1,13,17.88
2021,9,6,1,14,18.5
2021,9,6,1,15,19.13
2021,9,6,1,16,19.69
2021,9,6,1,17,20.13
2021,9,6,1,18,20.44
2021,9,6,1,19,20.63
2021,9,6,1,20,20.69
2021,9,6,1,21,20.69
2021,9,6,1,22,20.63
2021,9,6,1,23,20.44
2021,9,6,1,24,20.25
2021,9,7,2,0,20
2021,9,7,3,0,19.75
2021,9,7,3,1,19.44
2021,9,7,3,2,19.19
2021,9,7,3,6,18
2021,9,7,12,0,17.63
2021,9,7,13,0,18.44
2021,9,7,13,1,18.44
2021,9,7,13,2,18.88
2021,9,7,13,3,19.44
2021,9,7,13,4,20.06
2021,9,7,13,5,20.56
2021,9,7,13,6,21
2021,9,7,13,7,21.25
2021,9,7,13,8,21.5
2021,9,7,13,9,21.56
2021,9,7,22,0,21.56
2021,9,7,23,0,21.5
2021,9,7,23,1,21.38
2021,9,8,1,0,21.31
2021,9,8,1,1,21.13
2021,9,8,1,2,20.88
2021,9,8,1,6,20
2021,9,8,1,10,19.19
2021,9,8,1,11,19.06
2021,9,8,1,12,19.06
2021,9,8,1,13,19.13
2021,9,8,1,14,19.44
2021,9,8,1,15,19.75
2021,9,8,1,16,20.19
2021,9,8,1,17,20.44
2021,9,8,19,0,20.75
2021,9,8,20,0,20.94
2021,9,8,21,0,21.06
2021,9,8,22,0,21.06
2021,9,8,22,1,21.06
2021,9,8,22,2,20.94
2021,9,8,22,3,20.88
2021,9,8,22,4,20.75
2021,9,8,22,5,20.56
2021,9,8,22,6,20.44
2021,9,8,22,7,20.19
2021,9,8,22,8,20
2021,9,8,22,9,19.88
2021,9,8,22,10,19.69
2021,9,8,22,11,19.5
2021,9,8,22,12,19.31
2021,9,8,22,13,19.19
2021,9,8,22,14,19.19
2021,9,8,22,15,19.25
2021,9,8,22,16,19.5
2021,9,9,14,0,19.94
2021,9,16,22,0,15.5
2021,9,16,23,0,15.44
2021,9,16,23,1,15.44
2021,9,16,23,2,15.25
2021,9,16,23,3,15.13
2021,9,16,23,4,15.06
2021,9,16,23,5,14.88
2021,9,16,23,6,14.75
2021,9,16,23,7,14.63
2021,9,16,23,8,14.5
2021,9,16,23,9,14.25
2021,9,16,23,10,14.06
2021,9,16,23,11,13.81
2021,9,16,23,12,13.56
2021,9,16,23,13,13.25
2021,9,17,19,0,12.38
2021,9,17,20,0,12.38
2021,9,17,21,0,12.5
2021,9,17,21,1,12.56
2021,9,17,21,2,12.69
2021,9,17,21,3,12.81
2021,9,17,21,4,12.94
2021,9,17,21,5,13.06
2021,9,17,21,6,13.13
2021,9,17,21,7,13.19
2021,9,17,21,8,13.25
2021,9,17,21,9,13.25
2021,9,17,21,10,13.25
2021,9,17,21,11,13.19
2021,9,17,21,12,13.19
2021,9,17,21,13,13.06
2021,9,18,15,0,14.31
2021,9,18,16,0,14.69
2021,9,18,17,0,15
2021,9,18,18,0,15.25
2021,9,18,18,1,15.44
2021,9,18,18,2,15.5
2021,9,18,18,3,15.5
2021,9,18,18,4,15.44
2021,9,18,18,5,15.38
2021,9,18,18,6,15.25
2021,9,18,18,7,15.13
2021,9,18,18,8,14.94
2021,9,18,18,9,14.75
2021,9,18,18,10,14.56
2021,9,18,18,11,14.38
2021,9,18,18,12,14.25
2021,9,18,18,13,14.06
2021,9,18,18,24,13.75
2021,9,18,18,25,13.81
2021,9,18,18,26,13.94
2021,9,18,18,27,13.94
2021,9,18,18,28,13.94
2021,9,18,18,29,13.94
2021,9,18,18,30,13.88
2021,9,18,18,31,13.81
2021,9,18,18,32,13.69
2021,9,18,18,33,13.63
2021,9,18,18,34,13.5
2021,9,18,18,35,13.38
2021,9,18,18,36,13.25
2021,9,18,18,47,13.81
2021,9,18,18,48,14.13
2021,9,18,18,49,14.38
2021,9,18,18,50,14.56
2021,9,18,18,51,14.75
2021,9,18,18,52,14.88
2021,9,18,18,53,14.88
2021,9,20,23,0,14.81
2021,9,20,23,1,14.75
2021,9,20,23,2,14.63
2021,9,20,23,3,14.5
2021,9,20,23,4,14.25
2021,9,20,23,5,14.06
2021,9,20,23,6,13.81
2021,9,20,23,7,13.56
2021,9,20,23,8,13.31
2021,9,20,23,9,13.13
2021,9,20,23,10,12.88
2021,9,20,23,11,12.69
2021,9,20,23,12,12.5
2021,9,20,23,13,12.56
2021,9,21,21,0,16.69
2021,9,21,22,0,16.75
2021,9,21,23,0,16.75
2021,9,21,23,1,16.69
2021,9,21,23,2,16.56
2021,9,21,23,3,16.44
2021,9,21,23,4,16.25
2021,9,21,23,5,16.13
2021,9,21,23,6,15.94
2021,9,21,23,7,15.75
2021,9,21,23,8,15.63
2021,9,21,23,9,15.44
2021,9,21,23,10,15.31
2021,9,21,23,11,15.19
2021,9,21,23,12,15.13
2021,9,21,23,13,15.13
2021,9,22,15,0,15.31
2021,9,22,15,0,15.5
2021,9,22,16,0,15.69
2021,9,22,17,0,15.81
2021,9,22,18,0,15.94
2021,9,22,18,1,16.06
2021,9,22,20,0,16.06
2021,9,22,20,1,16
2021,9,22,22,0,15.94
2021,9,22,22,1,15.81
2021,9,22,22,2,15.75
2021,9,22,22,3,15.63
2021,9,22,22,4,15.5
2021,9,22,22,5,15.38
2021,9,22,22,6,15.31
2021,9,22,22,7,15.19
2021,9,22,22,8,15.06
2021,9,22,22,9,15
2021,9,22,22,10,14.88
2021,9,22,22,11,14.75
2021,9,22,22,12,14.75
2021,9,22,22,13,14.69
2021,9,23,21,0,17.56
2021,9,23,22,0,17.56
2021,9,23,22,1,17.5
2021,9,23,22,2,17.5
2021,9,23,22,3,17.19
2021,9,23,22,4,17
2021,9,23,22,5,16.75
2021,9,23,22,6,16.56
2021,9,23,22,7,16.31
2021,9,23,22,8,16
2021,9,23,22,9,15.75
2021,9,23,22,10,15.5
2021,9,23,22,11,15.19
2021,9,23,22,12,14.94
2021,9,23,22,13,14.81
2021,9,24,15,0,16.31
2021,9,24,16,0,16.88
2021,9,24,17,0,17.38
2021,9,26,10,1,16.13
2021,9,26,12,0,15.88
2021,9,26,13,0,15.75
2021,9,26,14,0,15.63
2021,9,26,14,1,15.56
2021,9,26,16,0,15.44
2021,9,26,16,1,15.31
2021,9,26,18,0,15.25
2021,9,26,19,0,15.13
2021,9,26,20,0,15
2021,9,26,21,0,14.81
2021,9,26,21,1,14.69
2021,9,26,21,2,14.56
2021,9,26,21,3,14.5
2021,9,26,21,4,14.44
2021,9,26,21,5,14.38
2021,9,26,21,6,14.38
2021,9,26,21,7,14.38
2021,9,26,21,8,14.31
2021,9,26,21,9,14.31
2021,9,26,21,10,14.19
2021,9,26,21,11,14.13
2021,9,27,9,0,14.06
2021,9,27,9,0,13.94
2021,9,27,9,1,13.81
2021,9,27,9,2,13.81
2021,9,27,12,0,13.81
2021,9,27,13,0,13.88
2021,9,27,14,0,13.94
2021,9,27,15,0,14
2021,9,27,16,0,14.06
2021,9,27,17,0,14.13
2021,9,27,17,1,14.13
2021,9,27,17,2,14.19
2021,9,27,20,0,14.19
2021,9,27,20,1,14.06
2021,9,27,22,0,14
2021,9,27,22,1,13.88
2021,9,27,22,2,13.75
2021,9,27,22,3,13.69
2021,9,27,22,4,13.5
2021,9,27,22,5,13.38
2021,9,27,22,6,13.25
2021,9,27,22,7,13.13
2021,9,27,22,8,13
2021,9,27,22,9,12.81
2021,9,27,22,10,12.75
2021,9,27,22,11,12.63
2021,9,27,22,12,12.5
2021,9,27,22,13,12.38
2021,9,27,22,24,13.63
2021,9,27,22,25,13.56
2021,9,27,22,26,13.44
2021,9,27,22,27,13.31
2021,9,27,22,28,13.13
2021,9,27,22,29,12.94
2021,9,27,22,30,12.75
2021,9,27,22,31,12.63
2021,9,27,22,32,12.5
2021,9,27,22,33,12.31
2021,9,27,22,34,12.19
2021,9,27,22,35,12
2021,9,27,22,36,11.88
2021,9,27,22,47,11.75
2021,9,27,22,48,11.75
2021,9,27,22,49,11.75
2021,9,27,22,50,11.69
2021,9,27,22,51,11.69
2021,9,27,22,52,11.63
2021,9,27,22,53,11.63
2021,9,27,22,54,11.63
2021,9,27,22,55,11.69
2021,9,27,22,56,11.81
2021,9,27,22,57,11.94
2021,9,27,22,58,12.06
2021,9,27,22,59,12.25
2021,9,27,22,70,12.88
2021,9,27,22,71,12.94
2021,9,27,22,72,12.94
2021,9,27,22,73,12.88
2021,9,27,22,74,12.81
2021,9,27,22,75,12.75
2021,9,27,22,76,12.63
2021,9,27,22,77,12.5
2021,9,27,22,78,12.38
2021,9,27,22,79,12.25
2021,9,27,22,80,12.06
2021,9,27,22,81,11.94
2021,9,27,22,82,11.81
2021,9,27,22,93,12.5
2021,9,27,22,94,12.75
2021,9,27,22,95,12.88
2021,9,27,22,96,13.06
2021,9,27,22,97,13.19
2021,9,27,22,98,13.25
2021,9,27,22,99,13.25
2021,9,27,22,102,13
2021,9,27,22,103,12.81
2021,9,27,22,107,12.13
2021,9,27,22,111,11.63
2021,9,27,22,115,11.94
2021,9,27,22,116,12.19
2021,10,2,16,0,12.69
2021,10,2,17,0,12.88
2021,10,2,17,1,13.06
2021,10,2,17,2,13.06
2021,10,2,17,5,13.06
2021,10,2,17,6,13.06
2021,10,2,17,7,13.06
2021,10,2,17,8,13.06
2021,10,2,17,9,13.06
2021,10,2,17,10,13
2021,10,2,17,11,12.94
2021,10,2,17,12,12.81
2021,10,2,17,13,12.75
2021,10,2,17,24,13.13
2021,10,2,17,25,13.31
2021,10,2,17,26,13.44
2021,10,2,17,27,13.5
2021,10,2,17,28,13.5
2021,10,2,17,29,13.5
2021,10,2,17,30,13.44
2021,10,2,17,31,13.31
2021,10,2,17,32,13.19
2021,10,2,17,33,13.06
2021,10,2,17,34,12.94
2021,10,2,17,35,12.81
2021,10,2,17,36,12.69
2021,10,2,17,47,12.63
2021,10,2,17,48,13
2021,10,2,17,49,13.38
2021,10,2,17,50,13.56
2021,10,2,17,51,13.81
2021,10,2,17,52,13.88
2021,10,2,17,53,14
2021,10,2,17,54,14
2021,10,2,17,55,13.94
2021,10,2,17,56,13.88
2021,10,2,17,57,13.75
2021,10,2,17,58,13.69
2021,10,2,17,59,13.56
2021,10,2,17,70,12.44
2021,10,2,17,71,12.38
2021,10,2,17,72,12.38
2021,10,2,17,73,12.38
2021,10,2,17,74,12.38
2021,10,2,17,75,12.38
2021,10,2,17,76,12.38
2021,10,2,17,77,12.31
2021,10,2,17,78,12.19
2021,10,5,22,0,12
2021,10,5,22,0,11.81
2021,10,5,22,1,11.69
2021,10,5,22,2,11.44
2021,10,5,22,3,11.25
2021,10,5,22,4,11.06
2021,10,5,22,5,10.88
2021,10,5,22,6,10.69
2021,10,5,22,7,10.5
2021,10,5,22,8,10.31
2021,10,5,22,9,10.13
2021,10,5,22,10,10
2021,10,5,22,11,9.88
2021,10,6,10,0,9.75
2021,10,6,11,0,9.69
2021,10,6,11,1,9.75
2021,10,6,11,2,9.88
2021,10,6,11,3,10.13
2021,10,6,15,0,10.38
2021,10,6,16,0,10.63
2021,10,6,16,1,10.88
2021,10,6,16,2,11.06
2021,10,6,16,3,11.25
2021,10,6,16,4,11.38
2021,10,6,16,5,11.44
2021,10,6,16,6,11.38
2021,10,6,16,7,11.31
2021,10,6,16,8,11.25
2021,10,6,16,9,11.13
2021,10,6,16,10,11
2021,10,6,16,11,10.81
2021,10,6,16,12,10.63
2021,10,6,16,13,10.44
2021,10,6,16,16,9.88
2021,10,6,16,17,9.63
2021,10,6,16,18,9.5
2021,10,6,16,19,9.31
2021,10,6,16,20,9.31
2021,10,6,16,21,9.31
2021,10,6,16,22,9.5
2021,10,6,16,23,9.69
2021,10,6,16,24,9.88
2021,10,6,16,25,10.13
2021,10,7,18,0,10.38
2021,10,7,19,0,10.44
2021,10,7,20,0,10.5
2021,10,7,21,0,10.44
2021,10,7,22,0,10.38
2021,10,7,23,0,10.19
2021,10,8,0,0,10.06
2021,10,8,1,0,9.88
2021,10,8,1,1,9.69
2021,10,8,1,2,9.5
2021,10,8,1,6,8.75
2021,10,8,1,10,8.13
2021,10,8,1,11,8.06
2021,10,8,1,12,8.06
2021,10,8,1,13,8.19
2021,10,8,1,14,8.38
2021,10,8,1,15,8.63
2021,10,8,1,16,8.88
2021,10,8,1,17,9.06
2021,10,8,18,0,9.25
2021,10,8,19,0,9.44
2021,10,8,20,0,9.56
2021,10,8,20,1,9.56
2021,10,8,20,2,9.56
2021,10,8,23,0,9.5
2021,10,9,0,0,9.44
2021,10,9,0,1,9.31
2021,10,9,0,2,9.19
2021,10,9,0,6,8.56
2021,10,9,0,10,8.19
2021,10,9,0,11,8.13
2021,10,9,12,0,8.19
2021,10,9,13,0,8.25
2021,10,9,13,1,8.38
